	一些前言	\nPS1：请于【】处添加角色与画风的tag描述；若无，请直接添加于tag组前\nPS2：请注意，本法典早期大部分tag以Nai3模型为基础测试整理，目前已转为Nai4.5测试。理论Nai系列与其他AI模型如Noob等模型通用。（其他模型应用请自行转换权重）\nPS3：标有字底颜色为此次更新增添的tag，字号较小的为附注内容\nPS4：若分类中的tag寻找不到，请活用WPS或其他软件自带的CTRL+F快捷键进行快速检索\nPS5：本法典一般于每月下旬或特殊日期（生日、节日等）更新，且保持月更，可据此判断本所长法典是否为最新版本。\nPS6：本法典为无偿免费分享，由一般所长整理编纂，tag多来源于解构原典群与其他群群友，在此对tag提供者提出感谢。\nPS7:若对法典收集tag存在疑问或者错误反馈，可以通过QQ：2319231932或2213681558（小号）联系一般所长，添加好友时请备注缘由。\nPS8：此外，于此特别感谢御堂/神宫寺、KKO、泡面、七号、别里磕夫这几位群友在Tag整理上的协助支持，帮我解决了很多费时费力的基础工作，再次感谢\nPS9：当各位看到这一条的时候，证明所长法典今日（2025.12.29）已经两岁啦！再次感谢在编辑法典中提供助力的各位，提供Tag的各位，以及谋面或者素未谋面的使用这本法典的各位！希望我们还能在法典三岁见面！
触手	复杂版本	\n1girl,{{in glass cage}},{{solo}},{{{{{corlorful symbiote,impossible clothes,living bodysuit}}}}},{{{{tentacles covered full body}}}},nsfw,pussy,pussy juice,thick tentacles,close-up,{{alien parasites}},{{long and huge parasites}},bdsm,bondage,covered eyes,green parasites,red parasites,standing,sex,tube in mouth,{{parasites in tube}},transparent tubes,{{{{restrained}}}},tube,alien ship,{{{oiled,shiny skin,wet skin}}},steam,close-up,dynamic angle,perspective,strong contrast,light and shadow,depth of field,light spot,reflection,volumetric lights,{{backlighting}},colorful,{{chiaroscuro}},dramatic shadow,lens flare,
触手	触手鞋子	\n{{{foot tickle}}},standing,{{close-up}},{{{{alien shoes,monster shoes}}}},shoes made of meat and tentacles,parasitism high-heel sandals,{{{{{{very thin and small tentacles covered shoes,too many tentacles,tentacles insoles}}}}},pink tentacles,{close-up},steam,tongue in shoes,floor,from above,{{{{footwear focus,sexually suggestive}}}},on ground,licking sole,from behind,
触手	触手棺材	\npartially submerged,completely nude,huge nipples,cleft of venus,{{grabbing another’s breast}},lactation,(cum bath),cumming,against glass,vore,tentacle pit,tentacles,tentacle penetration,tentacle sex,tentacle cave,tentacle tunnel,flesh wall,tentacle wall,hand on glass,tentacle sex,vaginal,nsfw,stomach bulge,{{{{{trapped coffin,trapped in box,stuck inside locker,tentacle tube,trapped,stuck}}}}},{{{{gagged,tenracle over mouth}}}},struggling,motion lines,
触手	洞中触手俘获倒吊侵犯	\nfrom side,lifting person,1girl,grey wall on middle,hole on wall,hole on wall,tentacle,tentacle sex,tentacle grab,tentacle sex,tentacle grab,stomach bulge,slime,fleshy walls,surrounded by tentacle,lifting person,upside down,veiny penis,{{reverse fellatio}},head back,arched back,arms up,handjob,grabbing another’s breasts,grabbing from behind,nipples,breasts apart,sagging breasts,nipple juice,flying pussy juice,saliva trail,sweat,wet body,breastdentation,full-face blush,erection,
触手	原版	\nfrom side,lifting person,1girl,grey wall on middle,hole on wall,inside the hole on wall,tentacle,tentacle sex,tentacle grab,inside stomach,slime,fleshy walls,surrounded by flesh,lifting person,upside down,reverse hug,veiny penis,{{reverse oral,reverse fellatio}},head back,arched back,arms up,arms support,handjob,grabbing another’s breasts,grabbing from behind,huge breasts,puffy nipples,breasts apart,sagging breasts,roughly pinching breasts,rudely grasping breasts,breast undergoes severe deformation,nipple juice,flying nipple juice,saliva trail,sweat,wet body,exaggerated body deformation,breastdentation,full-face blush,erection,
触手	触手衣斗篷【原人棍部分：amputee,】	\ncloak,tentacles under cloak,the texture of the tentacles under clothes,cumdrip,pussy juice puddle,
触手	触手拘束侵犯榨乳	\n{black pantyhose},{{{convenient censoring},{no face,tentacles covered face,tentacles covered head,tentacles covered eyes}}},{{{speak heart}}},{tentacles wrapped around breasts,milking machine,nipple tweak,nipple torture},{{{stuck,consensual tentacles}}},bound,spread arms,restrained,blush,navel,stationary restraints,{{{tentacles in pussy sex,spead lines,through wall,inside creature,tentacle background,too many tentacles,tentacle grab}}},{pussy juice,{vore}},full-face blush,saliva trail,close-up,wet,
触手	触手包头榨乳侵犯	\nnsfw,{{{convenient censoring},{no face,tentacles covered face,tentacles covered head,tentacles covered eyes}}},{{{speak heart}}},{tentacles wrapped around breasts,milking machine,nipple tweak,nipple torture},{{{stuck,consensual tentacles}}},bound,spread arms,restrained,blush,navel,stationary restraints,{{{through wall,inside creature,tentacle background,too many tentacles,tentacle grab}}},{{vore}},saliva trail,close-up,wet,
触手	触手祭品	\nrestrained,tentacle penetration,wet body,slime,glowing tentacles,；ying,on back,saliva strings,blush,tears,open mouth,floating hair,candlelight,ancient parchment,ink splatters,velvet drapes,stone chamber,{{detailed skin texture}},{{{shiny fluids}}},{tentacle patterns},nude,lying,looking far,stealth sex,summoning,magic circle,from above,glowing runes,stone carvings,bioluminescent fungi,wisps of magical energy,swirling vortex,dripping condensation,cold stone,slime trails,{ambient occlusion},{{volumetric lighting}},{subsurface scattering},moss-covered pillars,stone altar,smoke,
触手	原版	\nrestrained,tentacle penetration,wet texture,slime,glowing tentacles,saliva strings,blush,tears,open mouth,floating hair,candlelight,ancient parchment,ink splatters,velvet drapes,stone chamber,dripping water sounds,humidity in air,{{detailed skin texture}},{{{shiny fluids}}},{complex tentacle patterns},white shirt,short skirt,lying,looking far,stealth sex,summoning,magic circle,from above,ethereal mist,glowing runes floating in air,ancient stone carvings,faint bioluminescent fungi,wisps of magical energy,swirling vortex of shadows,dripping condensation on cold stone,faint echoes of chanting,shimmering slime trails,hazy atmosphere,subtle refraction in moist air,{ambient occlusion},{{volumetric lighting}},{subsurface scattering},moss-covered pillars,crumbling stone altar,faint smoke wisps,
触手	地下下半身触手奸	\nnsfw,1girl,{{{underground perspective,girl’s lower body in subterranean space}}},kneeling,spread legs,pulled by tentacles,torn black pantyhose,{{panties pull,panties around leg}},sweat,shiny skin.trembling,wide hips,tentacles,tentacles sex,cum in pussy,emerging from underground,slimy glistening small tentacles,dark green with purple tips,wrapping around legs,slick fluid,wet body,dark theme,soil walls,bioluminescent,glowing tentacles,mist,
触手	原版	\nnsfw,1girl,waist down trapped underground,legs pulled wide apart by tentacles,wearing black pantyhose torn open,panties pulled down,anus and pussy teased by small tentacles,black pantyhose ripped at crotch and thighs,panties dangling around knees,thighs glistening with sweat and slime,legs trembling from tentacle strain,curvy hips exposed and vulnerable,faint muffled moans from above,tentacles,emerging from underground,pulling girl’s legs wide apart,splitting into multiple small tentacles,teasing girl’s anus and pussy,slimy glistening small tentacles,dark green with purple tips,wrapping around legs and teasing holes,tips probing and curling inside,oozing slick fluid onto skin,twitching with rhythmic pulses,underground perspective,girl’s lower body in subterranean space,eerie sensual atmosphere,dark damp soil walls,faint bioluminescent glow from tentacles,loose dirt crumbling around legs,humid air with slick mist,shadows cast by wriggling tentacles,erotic horror,{{{underground perspective,girl’s lower body in subterranean space}}},
触手	感觉遮蔽陷阱	\n1girl,nsfw,outdoors,from above,ground,{{{kankaku shadan,partially underground shot}}},grabbed by tentacles,{{arms support,through ground,tentacle pit}},emotionless sex,female ejaculation,pussy juice,stuck,tentacle sex,vaginal,bowlegged pose,uncensored,
触手	雪地感觉遮蔽落穴（不稳定）	\n1girl,winter clothes,frilled,mittens,snow,winter,sweat,tears,tentacle sex,open mouth,tentacles under clothes,heart,suspension,trembling,restrained,no shoes,tentacle pit,cum,white pantyhose,cum string,trembling legs,crotchless,saliva,inflation,arm support,snow shelter,
触手	感觉遮蔽落穴消化道贯穿	\n1girl,solo,kankaku shadan,through ground,cave,rock,underground,dungeon,stone floor,tentacle pit,stuck,stuck,tentacle bondage,tentacle grab,tentacles around torso,too many tentacles,tentacles around legs,tentacle around ankles,cowboy shot,nun clothes,torn clothes,full body stocking,black body stocking,{holding book},ahegao,{{head up}},rolling eyes,{{{{all the way through,tentacles in mouth}}}},large insertion,stomach bulge,intestine bulge,anal,double penetration,vaginal,squatting,m legs,legs apart,folded legs,leaking pussy,wet pussy,pussy insertion,huge insertion,stomach bulge,{{pussy juice}},{{{female orgasm,female ejaculation}}},
触手	触手逼近猥亵	\n1girl,trembling,helpless,collapsed on ground,struggling to support body,tattered clothes,desperate expression,wide eyes,flushed face,trembling,helpless,fleshy tentacles,bud shaped tentacles,granular mouth,tentacle mouth,approaching clit,nearing nipples,dark room,faint lighting,muted colors,tense atmosphere,dynamic pose,
触手	原版	\ngirl,trembling,helpless,girl,collapsed on ground,struggling to support body,tattered clothes,desperate expression,wide eyes,flushed face,trembling,helpless,fleshy tentacles,bud shaped tentacles,granular mouth,tentacle mouth,approaching clit,nearing nipples,dark room,faint lighting,muted colors,tense atmosphere,dynamic pose,vulnerability,submission,one leg raised high,ankle wrapped,leg pulled up,
触手	鲨鱼睡衣肉袋侵犯	\ndoggystyle,indoors,bed,shark custome,creature inside,x-ray,inside the custome,a girl emerges from a shark costume,from side,penis,see-through,
触手	触手肉山吞没侵犯	\nnude,blush,embarrassed,half closed eyes,stroking,mouth open,tongue out,rolling eyes,limbs are restrained by tentacles,tentacle sex,tentacles in pussy,tentacles in anus,double penetration,cum,excessive cum,cum in pussy,cum in anus,bukkake,{{in tentacleswall}},marunomi,vore,monster,{{{{{vore the body}}}}},{{{many tentacle background}}},{{{{front view,from front}}}},
触手	触手挠痒	\nlooking at viewer,sitting,barefoot,feet,legs,spread toes,bare legs,soles,foreshortening,foot focus,knee up,hair censor,looking to the side,open mouth,sitting,speed lines,motion lines,{{tickling armpits,tickling soles,:d,tears:}},presenting armpit,tentacles tickling from behind,restrained,tickling,steaming body,sweatdrop,sweat,tentacles under clothes,tentacles,tentacle,tentacle choke hold,tentacle twine neck,
触手	其他版本	\nlooking to the side,nude,open mouth,sitting,{{{{speed lines,motion lines}}}},{{{{tickling armpits,tickling soles,:d,tears}}}},presenting armpit,tentacles tickling from behind,restrained,tickling,leg focus,leaning back,feet,foot focus,toes,spread toes,steaming body,sweatdrop,sweat,tentacles under clothes,tentacles,tentacle choke hold,tentacle twine neck,
触手	虐足触手（n4效果更好）	\nlying,from behind,lower body,close up,legs focus,soles,feet steam,soles tattoo,tattoo on sole,pink tattoo,bare feet,black theme,cum on foot,night,clothes,pink tentacles on legs,more tentacles,tentacles,tentacles entangled,tentacle in feet,tentacle on soles,nsfw,on bed,
触手	触手壁尻（上半身，n4）	\n{{through flesh wall}},inside creature,nude,navel,nude,nipples,leaning forward,glory wall,upper body,stationary restraints,{{consensual tentacles}},vore,blush,wet skin,wet hair,
触手	女巫触手召唤败北	\n{{{nsfw,before and after,instant loss,3koma,3views,comic,1girl}}},\nshows a witch standing before a glowing magic circle. She wears a black witch robe and holds a ritual staff while casting spells. The magic circle emits bright purple light\ndepicts the same witch backing away as multiple thick tentacles emerge from the magic circle. Her eyes widen in shock as the tentacles reach toward her. Her robe begins to tear\ngraphically shows the now naked witch being penetrated by tentacles in multiple orifices. Her body is suspended in air as tentacles coil around her limbs and breasts. White fluid drips from penetration points. Her face shows a mix of pleasure and surrender with dilated pupils.
触手	阴道内小触手寄生截面图	\nclose up,blurry background,lower body,night,wet,stomach tattoo,pink tattoo,glowing tattoo,pussy,small tentacle,pink tentacle in pussy,dress lift,nsfw,trembling,cross-section,vaginal juices,vaginal juice drip,pussy juice puddle,ovaries,fallopian tubes,uterus,cervical penetration,
触手	触手全包	\ntentacles,tight bondage,organic restraint,flesh bed,full-body ensnarement,suckers on tentacles,limb entrapment,struggling,blushing,trembling,aphrodisiac secretion,tentacle squeezing,tentacle groping,tentacle shackles,tentacle gags,tentacle blindfold,tentacle mummification,tentacle strangulation,tentacle choking,tentacle encirclement,
触手	实验品俘虏	\ncthulhu mythos,shiny skin,horror (theme),scared,cowboy shot,top-down bottom-up,reaching towards viewer,nsfw,laboratory,lab coat,looking at viewer,monster,saliva,cellphone,indoor,tentacles,{{from ground}},all fours,wet,outstretched hand,{liquid-diet},large hand,window,id card,large eye,
触手	玻璃柜内触手侵犯	\nfull-face blush,{{{{through wall,glory wall}}}},{{close-up,machine}},open mouth,restrained,stuck,cropped,{in freezer,in cabinet,in picture frame,refrigerator},bound,nude,large breasts,spread arms,breast focus,navel,consensual tentacles,{{empty eyes}},vines,glass cabinet,purple slime,{shiny skin,steaming body,sweat},groin,covered breasts,in container,{{speciment}},tentacle,stasis tank,convenient censoring,science fiction,navel,
触手	触手柜内奸淫	\nin dungeon,scared,shocked,partially submerged,cleft of venus,{{grabbing another’s breast}},lactation,cum bath,cumming,against glass,vore,tentacle pit,tentacles,tentacle penetration,tentacle sex,tentacle cave,tentacle tunnel,flesh wall,tentacle wall,hand on glass,tentacle sex,vaginal,{{{{{trapped coffin,trapped in box,stuck inside locker,tentacle tube,trapped,stuck}}}}},struggling,motion lines,
触手	触手服	\nhead tilt,blush,collar,living clothes,tentacle clothes,orgasm,trembling,
触手	触手服	\n{{{{{tentacle clothes,living clothes}}}}},{{{{{tentacles under clothes}}}}},cowboy shot,traditional media,{{{parasite}}},school uniform,head tilt,head up,drooling,open mouth,rolling eyes,very sweaty,blush,skull fucking,ears sex,fusion,steaming body,
触手	自行动触手服	\nlight,shadow,straight-on,{{{no humans}}},clothes focus,tentacle china dress,long china dress,side slit,tentacle gloves,long gloves,tentacle thighhighs,torn thighhighs,tentacle high heels,invisible,girl wearing tentacle clothes,tentacles inner clothes,tentacle pit,living clothes,tentacle clothes,invisible girl,invisible body,no legs,no arms,no shoulder,no body,torn clothes,no hair,no foot,no breasts,
触手	眼魔触手服	\nupper body,close-up,{{transformed to monster}},tentacle clothes,living clothes,tentacles under clothes,{{project moon,lobotomy corporation,limbus company}},{{multiple eyeballs}},{{scary monster}},{{tentacles}},{{{{{{{transforming into,monsterification}}}}}}},{{terrible}},blasphemy,eldritch abomination,black tears,covered navel,crown-like mechanical halo,broken halo,curvy,skindentation,glowing outline,expressionless,{{city ruins background,black sun}},aqua theme,
触手	裙底触手风光（不稳定）	\nspread legs,{{tentacle surround legs,tentacles under clothes}},panties,light blush,from below,dress lift,standing,living room,
触手	触手服	\nnude,cowboy shot,tentacle bra,tentacle breast sex,standing,small tentacles,{fantasy cloth},{tentacles cloth,living cloth,tentacles thighhighs},lot of thin tentacles under the clothes,black thighhighs,shorts,crop top,elbow gloves,blush,heavy breathing,saliva,clenched teeth,
